Committee,Date,Program,Rate,Station,Cycle
Clean Energy for a Healthy Arizona,2018-11-01,M-F12p-1p,$11000,KASW,2018
Clean Energy for a Healthy Arizona,2018-11-02,M-F12p-1p,$11000,KASW,2018
Clean Energy for a Healthy Arizona,2018-11-05,M-F12p-1p,$11000,KASW,2018
Clean Energy for a Healthy Arizona,2018-10-30,M-F630p-7p,$35000,KASW,2018
Clean Energy for a Healthy Arizona,2018-11-01,M-F630p-7p,$35000,KASW,2018
Clean Energy for a Healthy Arizona,2018-11-05,M-F630p-7p,$35000,KASW,2018
Clean Energy for a Healthy Arizona,2018-11-05,7:00PM-8:00PM,"$1,12500",KASW,2018
DCCC,2018-10-09,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-10,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-11,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-12,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-15,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-09,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-10,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-11,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-12,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-15,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-09,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-10,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-11,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-12,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-15,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-13,1:30PM-2:00PM,$5000,KASW,2018
DCCC,2018-10-13,CWMovie,$5000,KASW,2018
DCCC,2018-10-09,M-F6p-630p,$35000,KASW,2018
DCCC,2018-10-10,M-F6p-630p,$35000,KASW,2018
DCCC,2018-10-11,M-F6p-630p,$35000,KASW,2018
DCCC,2018-10-12,M-F6p-630p,$35000,KASW,2018
DCCC,2018-10-15,M-F6p-630p,$35000,KASW,2018
DCCC,2018-10-09,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-10,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-11,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-12,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-15,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-13,6:00PM-6:30PM,$25000,KASW,2018
DCCC,2018-10-13,6:30PM-7:00PM,$25000,KASW,2018
DCCC,2018-10-16,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-17,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-18,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-19,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-22,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-16,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-17,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-18,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-19,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-22,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-16,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-17,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-18,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-19,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-22,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-20,CWMOVIE,$5000,KASW,2018
DCCC,2018-10-16,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-17,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-18,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-19,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-22,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-27,CWMovie,$5000,KASW,2018
DCCC,2018-10-23,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-24,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-25,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-26,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-29,M-F630p-7p,$35000,KASW,2018
DCCC,2018-10-23,M-F10a-1030a,$9500,KASW,2018
DCCC,2018-10-24,M-F10a-1030a,$9500,KASW,2018
DCCC,2018-10-26,M-F10a-1030a,$9500,KASW,2018
DCCC,2018-10-24,M-F12p-1p,$10500,KASW,2018
DCCC,2018-10-26,M-F12p-1p,$10500,KASW,2018
DCCC,2018-10-29,M-F12p-1p,$10500,KASW,2018
DCCC,2018-10-23,M-F1p-2p,$12500,KASW,2018
DCCC,2018-10-25,M-F1p-2p,$12500,KASW,2018
DCCC,2018-10-26,M-F1p-2p,$12500,KASW,2018
DCCC,2018-10-29,M-F1p-2p,$12500,KASW,2018
DCCC,2018-10-23,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-24,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-25,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-26,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-29,M-F10a-11a,$11000,KASW,2018
DCCC,2018-10-23,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-24,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-25,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-26,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-29,M-F12p-1230p,$6000,KASW,2018
DCCC,2018-10-23,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-24,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-25,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-26,M-F130p-2p,$5000,KASW,2018
DCCC,2018-10-29,M-F130p-2p,$5000,KASW,2018
DCCC,2018-09-05,M-F10a-11a,$11000,KASW,2018
DCCC,2018-09-06,M-F10a-11a,$11000,KASW,2018
DCCC,2018-09-07,M-F10a-11a,$11000,KASW,2018
DCCC,2018-09-10,M-F10a-11a,$11000,KASW,2018
DCCC,2018-09-05,M-F12p-1p,$6000,KASW,2018
DCCC,2018-09-06,M-F12p-1p,$6000,KASW,2018
DCCC,2018-09-07,M-F12p-1p,$6000,KASW,2018
DCCC,2018-09-10,M-F12p-1p,$6000,KASW,2018
DCCC,2018-09-05,M-F1p-2p,$5000,KASW,2018
DCCC,2018-09-06,M-F1p-2p,$5000,KASW,2018
DCCC,2018-09-07,M-F1p-2p,$5000,KASW,2018
DCCC,2018-09-10,M-F1p-2p,$5000,KASW,2018
DCCC,2018-09-08,4:00PM-7:30PM,$10000,KASW,2018
DCCC,2018-09-09,Su530p-6p,$14000,KASW,2018
DCCC,2018-09-05,M-F630p-7p,$35000,KASW,2018
DCCC,2018-09-07,M-Su4a-2a,$35000,KASW,2018
Defend AZ,2018-09-15,9:00AM-12:30PM,$12500,KASW,2018
Defend AZ,2018-09-11,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-09-12,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-09-13,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-09-14,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-09-17,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-09-25,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-09-26,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-09-27,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-09-28,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-01,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-09-29,9:00AM-12:30PM,$12500,KASW,2018
Defend AZ,2018-10-06,ACCFootball,$12500,KASW,2018
Defend AZ,2018-10-02,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-03,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-04,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-05,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-08,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-06,9:00AM-12:30PM,$12500,KASW,2018
Defend AZ,2018-10-13,ACCFootball,$12500,KASW,2018
Defend AZ,2018-10-09,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-10,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-11,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-12,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-15,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-13,9:00AM-12:30PM,$12500,KASW,2018
Defend AZ,2018-10-20,ACCFootball,$12500,KASW,2018
Defend AZ,2018-10-16,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-17,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-18,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-19,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-22,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-20,9:00AM-12:30PM,$12500,KASW,2018
Defend AZ,2018-10-23,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-24,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-25,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-26,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-29,M-F630p-7p,$35000,KASW,2018
Defend AZ,2018-10-27,9:00AM-12:30PM,$12500,KASW,2018
DSCC,2018-10-23,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-24,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-25,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-26,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-27,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-23,M-F12p-1p,$88000,KASW,2018
DSCC,2018-10-24,M-F12p-1p,$88000,KASW,2018
DSCC,2018-10-25,M-F12p-1p,$88000,KASW,2018
DSCC,2018-10-26,M-F12p-1p,$88000,KASW,2018
DSCC,2018-10-27,M-F12p-1p,$88000,KASW,2018
DSCC,2018-10-23,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-24,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-25,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-26,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-27,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-23,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-24,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-25,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-26,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-27,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-23,M-F10a-1030a,$48000,KASW,2018
DSCC,2018-10-24,M-F10a-1030a,$48000,KASW,2018
DSCC,2018-10-25,M-F10a-1030a,$48000,KASW,2018
DSCC,2018-10-26,M-F10a-1030a,$48000,KASW,2018
DSCC,2018-10-27,M-F10a-1030a,$48000,KASW,2018
DSCC,2018-10-23,M-F1030a-11a,$48000,KASW,2018
DSCC,2018-10-24,M-F1030a-11a,$48000,KASW,2018
DSCC,2018-10-25,M-F1030a-11a,$48000,KASW,2018
DSCC,2018-10-26,M-F1030a-11a,$48000,KASW,2018
DSCC,2018-10-27,M-F1030a-11a,$48000,KASW,2018
DSCC,2018-10-23,M-F1p-2p,$48000,KASW,2018
DSCC,2018-10-24,M-F1p-2p,$48000,KASW,2018
DSCC,2018-10-25,M-F1p-2p,$48000,KASW,2018
DSCC,2018-10-26,M-F1p-2p,$48000,KASW,2018
DSCC,2018-10-27,M-F1p-2p,$48000,KASW,2018
DSCC,2018-10-23,M-F1p-2p,$32000,KASW,2018
DSCC,2018-10-24,M-F1p-2p,$32000,KASW,2018
DSCC,2018-10-25,M-F1p-2p,$32000,KASW,2018
DSCC,2018-10-26,M-F1p-2p,$32000,KASW,2018
DSCC,2018-10-27,M-F1p-2p,$32000,KASW,2018
DSCC,2018-10-23,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-24,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-25,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-26,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-27,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-23,M-F330p-4p,"$1,04000",KASW,2018
DSCC,2018-10-24,M-F330p-4p,"$1,04000",KASW,2018
DSCC,2018-10-25,M-F330p-4p,"$1,04000",KASW,2018
DSCC,2018-10-26,M-F330p-4p,"$1,04000",KASW,2018
DSCC,2018-10-27,M-F330p-4p,"$1,04000",KASW,2018
DSCC,2018-10-23,M-F4p-430p,"$1,12000",KASW,2018
DSCC,2018-10-24,M-F4p-430p,"$1,12000",KASW,2018
DSCC,2018-10-25,M-F4p-430p,"$1,12000",KASW,2018
DSCC,2018-10-26,M-F4p-430p,"$1,12000",KASW,2018
DSCC,2018-10-27,M-F4p-430p,"$1,12000",KASW,2018
DSCC,2018-10-23,M-F430p-5p,"$1,12000",KASW,2018
DSCC,2018-10-24,M-F430p-5p,"$1,12000",KASW,2018
DSCC,2018-10-25,M-F430p-5p,"$1,12000",KASW,2018
DSCC,2018-10-26,M-F430p-5p,"$1,12000",KASW,2018
DSCC,2018-10-27,M-F430p-5p,"$1,12000",KASW,2018
DSCC,2018-10-23,,"$1,52000",KASW,2018
DSCC,2018-10-24,,"$1,52000",KASW,2018
DSCC,2018-10-25,,"$1,52000",KASW,2018
DSCC,2018-10-26,,"$1,52000",KASW,2018
DSCC,2018-10-27,,"$1,52000",KASW,2018
DSCC,2018-10-23,M-F530p-6p,"$1,80000",KASW,2018
DSCC,2018-10-24,M-F530p-6p,"$1,80000",KASW,2018
DSCC,2018-10-25,M-F530p-6p,"$1,80000",KASW,2018
DSCC,2018-10-26,M-F530p-6p,"$1,80000",KASW,2018
DSCC,2018-10-27,M-F530p-6p,"$1,80000",KASW,2018
DSCC,2018-10-23,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-24,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-25,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-26,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-27,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-23,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-24,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-25,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-26,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-27,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-23,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-24,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-25,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-26,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-27,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-23,M-F10a-11a,$88000,KASW,2018
DSCC,2018-10-24,M-F10a-11a,$88000,KASW,2018
DSCC,2018-10-25,M-F10a-11a,$88000,KASW,2018
DSCC,2018-10-26,M-F10a-11a,$88000,KASW,2018
DSCC,2018-10-27,M-F10a-11a,$88000,KASW,2018
DSCC,2018-10-23,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-24,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-25,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-26,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-27,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-23,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-24,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-25,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-26,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-27,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-23,M-F12p-1230p,$48000,KASW,2018
DSCC,2018-10-24,M-F12p-1230p,$48000,KASW,2018
DSCC,2018-10-25,M-F12p-1230p,$48000,KASW,2018
DSCC,2018-10-26,M-F12p-1230p,$48000,KASW,2018
DSCC,2018-10-27,M-F12p-1230p,$48000,KASW,2018
DSCC,2018-10-23,M-F1230p-1p,$48000,KASW,2018
DSCC,2018-10-24,M-F1230p-1p,$48000,KASW,2018
DSCC,2018-10-25,M-F1230p-1p,$48000,KASW,2018
DSCC,2018-10-26,M-F1230p-1p,$48000,KASW,2018
DSCC,2018-10-27,M-F1230p-1p,$48000,KASW,2018
DSCC,2018-10-23,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-24,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-25,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-26,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-27,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-23,M-F130p-2p,$32000,KASW,2018
DSCC,2018-10-24,M-F130p-2p,$32000,KASW,2018
DSCC,2018-10-25,M-F130p-2p,$32000,KASW,2018
DSCC,2018-10-26,M-F130p-2p,$32000,KASW,2018
DSCC,2018-10-27,M-F130p-2p,$32000,KASW,2018
DSCC,2018-10-23,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-24,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-25,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-26,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-27,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-23,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-24,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-25,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-26,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-27,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-23,3:30PM-4:00PM,"$1,04000",KASW,2018
DSCC,2018-10-24,3:30PM-4:00PM,"$1,04000",KASW,2018
DSCC,2018-10-25,3:30PM-4:00PM,"$1,04000",KASW,2018
DSCC,2018-10-26,3:30PM-4:00PM,"$1,04000",KASW,2018
DSCC,2018-10-27,3:30PM-4:00PM,"$1,04000",KASW,2018
DSCC,2018-10-23,4:00PM-4:30PM,"$1,12000",KASW,2018
DSCC,2018-10-24,4:00PM-4:30PM,"$1,12000",KASW,2018
DSCC,2018-10-25,4:00PM-4:30PM,"$1,12000",KASW,2018
DSCC,2018-10-26,4:00PM-4:30PM,"$1,12000",KASW,2018
DSCC,2018-10-27,4:00PM-4:30PM,"$1,12000",KASW,2018
DSCC,2018-10-23,4:30PM-5:00PM,"$1,12000",KASW,2018
DSCC,2018-10-24,4:30PM-5:00PM,"$1,12000",KASW,2018
DSCC,2018-10-25,4:30PM-5:00PM,"$1,12000",KASW,2018
DSCC,2018-10-26,4:30PM-5:00PM,"$1,12000",KASW,2018
DSCC,2018-10-27,4:30PM-5:00PM,"$1,12000",KASW,2018
DSCC,2018-10-23,5:00PM-5:30PM,"$1,52000",KASW,2018
DSCC,2018-10-24,5:00PM-5:30PM,"$1,52000",KASW,2018
DSCC,2018-10-25,5:00PM-5:30PM,"$1,52000",KASW,2018
DSCC,2018-10-26,5:00PM-5:30PM,"$1,52000",KASW,2018
DSCC,2018-10-27,5:00PM-5:30PM,"$1,52000",KASW,2018
DSCC,2018-10-23,5:30PM-6:00PM,"$1,80000",KASW,2018
DSCC,2018-10-24,5:30PM-6:00PM,"$1,80000",KASW,2018
DSCC,2018-10-25,5:30PM-6:00PM,"$1,80000",KASW,2018
DSCC,2018-10-26,5:30PM-6:00PM,"$1,80000",KASW,2018
DSCC,2018-10-27,5:30PM-6:00PM,"$1,80000",KASW,2018
DSCC,2018-10-16,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-17,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-18,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-19,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-20,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-16,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-17,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-18,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-19,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-20,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-16,M-F12p-1p,$88000,KASW,2018
DSCC,2018-10-17,M-F12p-1p,$88000,KASW,2018
DSCC,2018-10-18,M-F12p-1p,$88000,KASW,2018
DSCC,2018-10-19,M-F12p-1p,$88000,KASW,2018
DSCC,2018-10-20,M-F12p-1p,$88000,KASW,2018
DSCC,2018-10-16,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-17,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-18,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-19,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-20,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-16,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-17,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-18,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-19,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-20,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-16,M-F10a-1030a,$48000,KASW,2018
DSCC,2018-10-17,M-F10a-1030a,$48000,KASW,2018
DSCC,2018-10-18,M-F10a-1030a,$48000,KASW,2018
DSCC,2018-10-19,M-F10a-1030a,$48000,KASW,2018
DSCC,2018-10-20,M-F10a-1030a,$48000,KASW,2018
DSCC,2018-10-16,M-F1030a-11a,$48000,KASW,2018
DSCC,2018-10-17,M-F1030a-11a,$48000,KASW,2018
DSCC,2018-10-18,M-F1030a-11a,$48000,KASW,2018
DSCC,2018-10-19,M-F1030a-11a,$48000,KASW,2018
DSCC,2018-10-20,M-F1030a-11a,$48000,KASW,2018
DSCC,2018-10-16,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-17,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-18,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-19,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-20,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-16,M-F130p-2p,$32000,KASW,2018
DSCC,2018-10-17,M-F130p-2p,$32000,KASW,2018
DSCC,2018-10-18,M-F130p-2p,$32000,KASW,2018
DSCC,2018-10-19,M-F130p-2p,$32000,KASW,2018
DSCC,2018-10-20,M-F130p-2p,$32000,KASW,2018
DSCC,2018-10-16,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-17,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-18,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-19,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-20,M-F2p-3p,$32000,KASW,2018
DSCC,2018-10-16,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-17,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-18,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-19,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-20,M-F3p-330p,$80000,KASW,2018
DSCC,2018-10-16,3:30PM-4:00PM,"$1,04000",KASW,2018
DSCC,2018-10-17,3:30PM-4:00PM,"$1,04000",KASW,2018
DSCC,2018-10-18,3:30PM-4:00PM,"$1,04000",KASW,2018
DSCC,2018-10-19,3:30PM-4:00PM,"$1,04000",KASW,2018
DSCC,2018-10-20,3:30PM-4:00PM,"$1,04000",KASW,2018
DSCC,2018-10-16,4:00PM-4:30PM,"$1,12000",KASW,2018
DSCC,2018-10-17,4:00PM-4:30PM,"$1,12000",KASW,2018
DSCC,2018-10-18,4:00PM-4:30PM,"$1,12000",KASW,2018
DSCC,2018-10-19,4:00PM-4:30PM,"$1,12000",KASW,2018
DSCC,2018-10-20,4:00PM-4:30PM,"$1,12000",KASW,2018
DSCC,2018-10-16,4:30PM-5:00PM,"$1,12000",KASW,2018
DSCC,2018-10-17,4:30PM-5:00PM,"$1,12000",KASW,2018
DSCC,2018-10-18,4:30PM-5:00PM,"$1,12000",KASW,2018
DSCC,2018-10-19,4:30PM-5:00PM,"$1,12000",KASW,2018
DSCC,2018-10-20,4:30PM-5:00PM,"$1,12000",KASW,2018
DSCC,2018-10-16,5:00PM-5:30PM,"$1,52000",KASW,2018
DSCC,2018-10-17,5:00PM-5:30PM,"$1,52000",KASW,2018
DSCC,2018-10-18,5:00PM-5:30PM,"$1,52000",KASW,2018
DSCC,2018-10-19,5:00PM-5:30PM,"$1,52000",KASW,2018
DSCC,2018-10-20,5:00PM-5:30PM,"$1,52000",KASW,2018
DSCC,2018-10-16,5:30PM-6:00PM,"$1,80000",KASW,2018
DSCC,2018-10-17,5:30PM-6:00PM,"$1,80000",KASW,2018
DSCC,2018-10-18,5:30PM-6:00PM,"$1,80000",KASW,2018
DSCC,2018-10-19,5:30PM-6:00PM,"$1,80000",KASW,2018
DSCC,2018-10-20,5:30PM-6:00PM,"$1,80000",KASW,2018
DSCC,2018-10-30,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-31,M-F8a-830a,$40000,KASW,2018
DSCC,2018-11-01,M-F8a-830a,$40000,KASW,2018
DSCC,2018-11-02,M-F8a-830a,$40000,KASW,2018
DSCC,2018-11-03,M-F8a-830a,$40000,KASW,2018
DSCC,2018-10-30,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-31,M-F830a-9a,$40000,KASW,2018
DSCC,2018-11-01,M-F830a-9a,$40000,KASW,2018
DSCC,2018-11-02,M-F830a-9a,$40000,KASW,2018
DSCC,2018-11-03,M-F830a-9a,$40000,KASW,2018
DSCC,2018-10-30,M-F10a-11a,$88000,KASW,2018
DSCC,2018-10-31,M-F10a-11a,$88000,KASW,2018
DSCC,2018-11-01,M-F10a-11a,$88000,KASW,2018
DSCC,2018-11-02,M-F10a-11a,$88000,KASW,2018
DSCC,2018-11-03,M-F10a-11a,$88000,KASW,2018
DSCC,2018-10-30,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-31,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-11-01,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-11-02,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-11-03,M-F11a-1130a,$64000,KASW,2018
DSCC,2018-10-30,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-31,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-11-01,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-11-02,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-11-03,M-F1130a-12p,$64000,KASW,2018
DSCC,2018-10-30,M-F12p-1230p,$48000,KASW,2018
DSCC,2018-10-31,M-F12p-1230p,$48000,KASW,2018
DSCC,2018-11-01,M-F12p-1230p,$48000,KASW,2018
DSCC,2018-11-02,M-F12p-1230p,$48000,KASW,2018
DSCC,2018-11-03,M-F12p-1230p,$48000,KASW,2018
DSCC,2018-10-30,M-F1230p-1p,$48000,KASW,2018
DSCC,2018-10-31,M-F1230p-1p,$48000,KASW,2018
DSCC,2018-11-01,M-F1230p-1p,$48000,KASW,2018
DSCC,2018-11-02,M-F1230p-1p,$48000,KASW,2018
DSCC,2018-11-03,M-F1230p-1p,$48000,KASW,2018
DSCC,2018-10-30,M-F1p-130p,$48000,KASW,2018
DSCC,2018-10-31,M-F1p-130p,$48000,KASW,2018
DSCC,2018-11-01,M-F1p-130p,$48000,KASW,2018
DSCC,2018-11-02,M-F1p-130p,$48000,KASW,2018
