Path,Result
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Federal/US Senate/McSally for Senate/Post Log_McSally for Senate_32353_11012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Federal/US Senate/McSally for Senate/Post Log_McSally for Senate_32354_11022018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Federal/US Senate/McSally for Senate/Post Log_McSally for Senate_32379_11012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Federal/US Senate/McSally for Senate/Post Log_McSally for Senate_32380_11012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Federal/US Senate/McSally for Senate/Post Log_McSally for Senate_32381_11012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Federal/US Senate/McSally for Senate/Post Log_McSally for Senate_32382_11012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/AFSCME People/KAZT Contract_AFSCME People_30785_10102018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/AFSCME People/KAZT Contract_AFSCME People_30793_10102018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/AFSCME People/NAB Form_AFSCME People_30793_10052018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/AFSCME People/Post Log_AFSCME People_30785_10232018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/AFSCME People/Post Log_AFSCME People_30793_10252018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Arizona Education Project/KAZT Contract_Arizona Education Project_30695_06112018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Arizona Education Project/KAZT Contract_Arizona Education Project_30696_06112018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Arizona Education Project/NAB Form_Arizona Education Project_06112018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Arizona Education Project/Post Log_Arizona Education Project_30695_06202018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Arizona Education Project/Post Log_Arizona Education Project_30696_10262018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Chispa AZ PAC/KAZT Contract_Chispa AZ PAC_32342_10192018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Chispa AZ PAC/KAZT Contract_Chispa AZ PAC_32356_10222018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Chispa AZ PAC/KAZT Contract_Chispa AZ PAC_32357_10222018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Chispa AZ PAC/NAB Form_Chispa AZ PAC_10172018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Chispa AZ PAC/Post Log_Chispa AZ PAC_32342_10252018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Chispa AZ PAC/Post Log_Chispa AZ PAC_32356_11012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Chispa AZ PAC/Post Log_Chispa AZ PAC_32357_11082018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax/KAZT Contract_Citizens for Fair Tax_31335_08012018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax/KAZT Contract_Citizens for Fair Tax_32136_10262018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax/KAZT Contract_Citizens for Fair Tax_32219_10042018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax/KAZT Contract_Citizens for Fair Tax_32323_10172018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax/NAB Form_Citizens for Fair Tax_08012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax/Post Log_Citizens for Fair Tax_31335_10102018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax/Post Log_Citizens for Fair Tax_32136_10262018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax/Post Log_Citizens for Fair Tax_32219_10262018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax/Post Log_Citizens for Fair Tax_32323_11082018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/KAZT Contract_Clean Energy for a Healthy Arizona_31208_07052018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/KAZT Contract_Clean Energy for a Healthy Arizona_31209_10242018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/KAZT Contract_Clean Energy for a Healthy Arizona_31212_10262018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/KAZT Contract_Clean Energy for a Healthy Arizona_31213_10262018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/KAZT Contract_Clean Energy for a Healthy Arizona_31214_10262018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/NAB Form_Clean Energy for a Healthy Arizona.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/Post Log_Clean Energy for a Healthy Arizona_31208_10022018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/Post Log_Clean Energy for a Healthy Arizona_31209_10232018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/Post Log_Clean Energy for a Healthy Arizona_31209_10252018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/Post Log_Clean Energy for a Healthy Arizona_31211_10102018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/Post Log_Clean Energy for a Healthy Arizona_31212_10252018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/Post Log_Clean Energy for a Healthy Arizona_31213_11012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona/Post Log_Clean Energy for a Healthy Arizona_31214_11082018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/KAZT Contract_Defend Arizona_31111_07022018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/KAZT Contract_Defend Arizona_31112_07022018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/KAZT Contract_Defend Arizona_31113_07022018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/KAZT Contract_Defend Arizona_31114_07022018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/KAZT Contract_Defend Arizona_31115_07022018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/KAZT Contract_Defend Arizona_31124_07022018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/NAB Form_Defend Arizona_07102018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/Post Log_Defend Arizona_31111_10232018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/Post Log_Defend Arizona_31112_10012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/Post Log_Defend Arizona_31113_10022018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/Post Log_Defend Arizona_31114_10232018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/Post Log_Defend Arizona_31115_10252018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona/Post Log_Defend Arizona_31124_11012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/KAZT Contract_Democratic Congressional Campaign_31076_09242018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/KAZT Contract_Democratic Congressional Campaign_31077_09242018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/KAZT Contract_Democratic Congressional Campaign_31078_09242018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/KAZT Contract_Democratic Congressional Campaign_31684_11122018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/KAZT Contract_Democratic Congressional Campaign_31708_09042018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/KAZT Contract_Democratic Congressional Campaign_31771_09122018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/KAZT Contract_Democratic Congressional Campaign_31772_09122018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/KAZT Contract_Democratic Congressional Campaign_32031_09242018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/NAB Form_Democratic Congressional Campaign_06282018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/NAB Form_Democratic Congressional Campaign_09042018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/NAB Form_Democratic Congressional Campaign_09122018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/Post Log_Democratic Congressional Campaign_31684_09182018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/Post Log_Democratic Congressional Campaign_31708_09202018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/Post Log_Democratic Congressional Campaign_31771_10012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/Post Log_Democratic Congressional Campaign_31772_09202018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign/Post Log_Democratic Congressional Campaign_32031_10102018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/KAZT Contract_DSCC IE_31360_09182018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/KAZT Contract_DSCC IE_31361_08022018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/KAZT Contract_DSCC IE_31362_10102018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/KAZT Contract_DSCC IE_31363_09182018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/KAZT Contract_DSCC IE_31364_10262018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/KAZT Contract_DSCC IE_31365_10182018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/KAZT Contract_DSCC IE_31366_10122018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/KAZT Contract_DSCC IE_31367_10262018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/KAZT Contract_DSCC IE_31827_09182018.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/NAB Form_DSCC IE_09172018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/Post Log_DSCC IE_31360_11082018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/Post Log_DSCC IE_31361_10252018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/Post Log_DSCC IE_31362_10252018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/Post Log_DSCC IE_31363_11012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/Post Log_DSCC IE_31364_11082018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/Post Log_DSCC IE_31365_10252018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/Post Log_DSCC IE_31366_10232018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/Post Log_DSCC IE_31367_11012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE/Post Log_DSCC IE_31827_10012018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Majority Forward/KAZT Contract_Majority Forward_31679_08292018.pdf,contracts Scraping Error
